:START_ID,:END_ID,share:float,:TYPE
p_4847,c_878,2,HOLD_SHARE
p_5092,c_139,3,HOLD_SHARE
p_9164,c_403,12,HOLD_SHARE
p_5565,c_761,3,HOLD_SHARE
p_8155,c_735,10,HOLD_SHARE
p_7065,c_178,10,HOLD_SHARE
p_4440,c_466,8,HOLD_SHARE
p_1419,c_108,10,HOLD_SHARE
p_2383,c_472,8,HOLD_SHARE
p_9564,c_211,8,HOLD_SHARE
p_9611,c_968,1,HOLD_SHARE
p_2958,c_610,15,HOLD_SHARE
p_1617,c_212,6,HOLD_SHARE
p_8070,c_655,10,HOLD_SHARE
p_6616,c_714,4,HOLD_SHARE
p_3012,c_860,14,HOLD_SHARE
p_560,c_430,10,HOLD_SHARE
p_7875,c_867,15,HOLD_SHARE
p_1917,c_405,4,HOLD_SHARE
p_5179,c_601,14,HOLD_SHARE
p_5333,c_133,4,HOLD_SHARE
p_6963,c_953,13,HOLD_SHARE
p_9127,c_131,12,HOLD_SHARE
p_8561,c_475,5,HOLD_SHARE
p_9630,c_139,13,HOLD_SHARE
p_9803,c_337,10,HOLD_SHARE
p_6842,c_141,7,HOLD_SHARE
p_313,c_311,9,HOLD_SHARE
p_4390,c_765,2,HOLD_SHARE
p_8492,c_79,6,HOLD_SHARE
p_3752,c_143,6,HOLD_SHARE
p_8989,c_682,13,HOLD_SHARE
p_955,c_855,1,HOLD_SHARE
p_4507,c_530,15,HOLD_SHARE
p_552,c_198,14,HOLD_SHARE
p_911,c_503,5,HOLD_SHARE
p_8185,c_414,1,HOLD_SHARE
p_9417,c_690,1,HOLD_SHARE
p_4410,c_27,9,HOLD_SHARE
p_7655,c_564,3,HOLD_SHARE
p_5073,c_210,2,HOLD_SHARE
p_7086,c_77,13,HOLD_SHARE
p_7591,c_952,15,HOLD_SHARE
p_5375,c_17,2,HOLD_SHARE
p_5667,c_893,7,HOLD_SHARE
p_7362,c_783,14,HOLD_SHARE
p_2794,c_55,7,HOLD_SHARE
p_3548,c_66,5,HOLD_SHARE
p_1292,c_8,14,HOLD_SHARE
p_3401,c_535,4,HOLD_SHARE
p_8359,c_530,9,HOLD_SHARE
p_8231,c_621,5,HOLD_SHARE
p_8230,c_931,11,HOLD_SHARE
p_13,c_429,11,HOLD_SHARE
p_3101,c_855,0,HOLD_SHARE
p_6177,c_624,7,HOLD_SHARE
p_1242,c_531,2,HOLD_SHARE
p_4757,c_492,7,HOLD_SHARE
p_9071,c_414,12,HOLD_SHARE
p_6878,c_312,6,HOLD_SHARE
p_5445,c_834,15,HOLD_SHARE
p_4398,c_241,2,HOLD_SHARE
p_2499,c_183,2,HOLD_SHARE
p_6531,c_412,6,HOLD_SHARE
p_6242,c_77,10,HOLD_SHARE
p_8234,c_160,8,HOLD_SHARE
p_9682,c_796,14,HOLD_SHARE
p_8220,c_819,10,HOLD_SHARE
p_8446,c_935,15,HOLD_SHARE
p_7184,c_451,15,HOLD_SHARE
p_7595,c_422,5,HOLD_SHARE
p_3016,c_234,13,HOLD_SHARE
p_3773,c_205,10,HOLD_SHARE
p_2140,c_215,13,HOLD_SHARE
p_3332,c_970,5,HOLD_SHARE
p_9567,c_703,8,HOLD_SHARE
p_7210,c_875,12,HOLD_SHARE
p_882,c_673,2,HOLD_SHARE
p_1870,c_67,14,HOLD_SHARE
p_8606,c_959,9,HOLD_SHARE
p_4633,c_187,1,HOLD_SHARE
p_5222,c_154,14,HOLD_SHARE
p_7962,c_970,13,HOLD_SHARE
p_899,c_841,13,HOLD_SHARE
p_6947,c_317,14,HOLD_SHARE
p_313,c_274,4,HOLD_SHARE
p_2125,c_203,10,HOLD_SHARE
p_6328,c_613,7,HOLD_SHARE
p_6901,c_825,5,HOLD_SHARE
p_1350,c_7,0,HOLD_SHARE
p_6681,c_217,15,HOLD_SHARE
p_6511,c_829,4,HOLD_SHARE
p_7352,c_961,4,HOLD_SHARE
p_238,c_895,1,HOLD_SHARE
p_7714,c_441,12,HOLD_SHARE
p_206,c_473,11,HOLD_SHARE
p_8094,c_583,9,HOLD_SHARE
p_9629,c_380,10,HOLD_SHARE
p_6969,c_366,12,HOLD_SHARE
p_1246,c_969,9,HOLD_SHARE
p_8103,c_500,11,HOLD_SHARE
p_1100,c_997,15,HOLD_SHARE
p_6305,c_539,2,HOLD_SHARE
p_9790,c_351,14,HOLD_SHARE
p_1153,c_737,2,HOLD_SHARE
p_6949,c_712,12,HOLD_SHARE
p_2495,c_708,13,HOLD_SHARE
p_1184,c_3,0,HOLD_SHARE
p_7393,c_622,4,HOLD_SHARE
p_23,c_15,15,HOLD_SHARE
p_500,c_523,10,HOLD_SHARE
p_7072,c_816,6,HOLD_SHARE
p_3129,c_267,1,HOLD_SHARE
p_6414,c_314,1,HOLD_SHARE
p_695,c_913,0,HOLD_SHARE
p_2321,c_572,7,HOLD_SHARE
p_5061,c_757,4,HOLD_SHARE
p_7329,c_917,8,HOLD_SHARE
p_9160,c_401,12,HOLD_SHARE
p_3861,c_283,1,HOLD_SHARE
p_3351,c_29,0,HOLD_SHARE
p_3087,c_957,12,HOLD_SHARE
p_605,c_835,2,HOLD_SHARE
p_7803,c_299,14,HOLD_SHARE
p_2224,c_894,3,HOLD_SHARE
p_5991,c_332,7,HOLD_SHARE
p_423,c_307,13,HOLD_SHARE
p_4682,c_804,2,HOLD_SHARE
p_7509,c_749,4,HOLD_SHARE
p_9895,c_48,11,HOLD_SHARE
p_7368,c_126,13,HOLD_SHARE
p_9355,c_861,6,HOLD_SHARE
p_2572,c_68,0,HOLD_SHARE
p_7014,c_787,6,HOLD_SHARE
p_9616,c_279,15,HOLD_SHARE
p_6221,c_745,9,HOLD_SHARE
p_1866,c_551,1,HOLD_SHARE
p_2563,c_278,9,HOLD_SHARE
p_285,c_830,8,HOLD_SHARE
p_7524,c_479,3,HOLD_SHARE
p_5817,c_130,3,HOLD_SHARE
p_2714,c_220,13,HOLD_SHARE
p_6209,c_577,11,HOLD_SHARE
p_7965,c_286,2,HOLD_SHARE
p_2504,c_891,8,HOLD_SHARE
p_5055,c_734,8,HOLD_SHARE
p_3712,c_850,2,HOLD_SHARE
p_6185,c_340,13,HOLD_SHARE
p_1196,c_185,1,HOLD_SHARE
p_5767,c_392,10,HOLD_SHARE
p_8143,c_645,0,HOLD_SHARE
p_8314,c_489,1,HOLD_SHARE
p_7526,c_579,13,HOLD_SHARE
p_5534,c_723,1,HOLD_SHARE
p_1640,c_616,5,HOLD_SHARE
p_6934,c_502,15,HOLD_SHARE
p_1850,c_2,11,HOLD_SHARE
p_3224,c_551,13,HOLD_SHARE
p_2362,c_323,1,HOLD_SHARE
p_3794,c_331,4,HOLD_SHARE
p_1523,c_672,0,HOLD_SHARE
p_4986,c_858,0,HOLD_SHARE
p_3086,c_291,0,HOLD_SHARE
p_1,c_646,9,HOLD_SHARE
p_3538,c_94,10,HOLD_SHARE
p_6150,c_48,15,HOLD_SHARE
p_2246,c_892,4,HOLD_SHARE
p_4738,c_648,7,HOLD_SHARE
p_4406,c_859,2,HOLD_SHARE
p_7528,c_528,5,HOLD_SHARE
p_9517,c_229,3,HOLD_SHARE
p_3777,c_582,12,HOLD_SHARE
p_4346,c_103,10,HOLD_SHARE
p_2039,c_152,6,HOLD_SHARE
p_6658,c_874,4,HOLD_SHARE
p_4857,c_647,15,HOLD_SHARE
p_4010,c_79,10,HOLD_SHARE
p_4331,c_665,11,HOLD_SHARE
p_2869,c_541,11,HOLD_SHARE
p_5255,c_952,14,HOLD_SHARE
p_6372,c_684,3,HOLD_SHARE
p_8280,c_834,8,HOLD_SHARE
p_5314,c_857,7,HOLD_SHARE
p_5426,c_930,3,HOLD_SHARE
p_106,c_279,9,HOLD_SHARE
p_3792,c_817,11,HOLD_SHARE
p_2331,c_30,12,HOLD_SHARE
p_8301,c_547,4,HOLD_SHARE
p_4128,c_968,4,HOLD_SHARE
p_3682,c_716,15,HOLD_SHARE
p_189,c_77,8,HOLD_SHARE
p_5194,c_483,6,HOLD_SHARE
p_5183,c_948,8,HOLD_SHARE
p_2139,c_339,6,HOLD_SHARE
p_600,c_443,3,HOLD_SHARE
p_4939,c_245,5,HOLD_SHARE
p_7478,c_437,12,HOLD_SHARE
p_6601,c_492,13,HOLD_SHARE
p_2687,c_823,8,HOLD_SHARE
p_1657,c_965,4,HOLD_SHARE
p_1208,c_849,10,HOLD_SHARE
p_1316,c_148,1,HOLD_SHARE
p_2939,c_541,1,HOLD_SHARE
p_3751,c_518,4,HOLD_SHARE
p_527,c_630,8,HOLD_SHARE
p_5998,c_138,3,HOLD_SHARE
p_1567,c_187,2,HOLD_SHARE
p_7144,c_437,9,HOLD_SHARE
p_7311,c_239,0,HOLD_SHARE
p_9568,c_634,11,HOLD_SHARE
p_9769,c_75,4,HOLD_SHARE
p_8471,c_652,6,HOLD_SHARE
p_6185,c_97,11,HOLD_SHARE
p_1783,c_399,6,HOLD_SHARE
p_2009,c_306,1,HOLD_SHARE
p_9294,c_645,12,HOLD_SHARE
p_6859,c_755,8,HOLD_SHARE
p_9432,c_798,15,HOLD_SHARE
p_4620,c_106,7,HOLD_SHARE
p_4268,c_427,3,HOLD_SHARE
p_4339,c_91,13,HOLD_SHARE
p_6318,c_887,11,HOLD_SHARE
p_961,c_362,6,HOLD_SHARE
p_2226,c_280,15,HOLD_SHARE
p_1402,c_891,12,HOLD_SHARE
p_5878,c_118,6,HOLD_SHARE
p_6466,c_864,10,HOLD_SHARE
p_6844,c_812,7,HOLD_SHARE
p_9374,c_325,8,HOLD_SHARE
p_8489,c_696,11,HOLD_SHARE
p_6085,c_332,12,HOLD_SHARE
p_2399,c_400,0,HOLD_SHARE
p_6470,c_586,6,HOLD_SHARE
p_4563,c_966,6,HOLD_SHARE
p_470,c_726,15,HOLD_SHARE
p_6738,c_135,0,HOLD_SHARE
p_7626,c_743,12,HOLD_SHARE
p_4120,c_43,15,HOLD_SHARE
p_5783,c_639,2,HOLD_SHARE
p_2274,c_949,13,HOLD_SHARE
p_7221,c_332,5,HOLD_SHARE
p_9621,c_410,8,HOLD_SHARE
p_5676,c_614,5,HOLD_SHARE
p_2589,c_991,1,HOLD_SHARE
p_7441,c_827,11,HOLD_SHARE
p_788,c_872,1,HOLD_SHARE
p_3504,c_151,0,HOLD_SHARE
p_2840,c_926,8,HOLD_SHARE
p_5146,c_856,0,HOLD_SHARE
p_2917,c_600,12,HOLD_SHARE
p_4336,c_326,9,HOLD_SHARE
p_6652,c_786,10,HOLD_SHARE
p_2446,c_955,12,HOLD_SHARE
p_4302,c_286,12,HOLD_SHARE
p_1191,c_693,8,HOLD_SHARE
p_4098,c_852,3,HOLD_SHARE
p_9440,c_894,1,HOLD_SHARE
p_2279,c_301,4,HOLD_SHARE
p_2014,c_960,9,HOLD_SHARE
p_3966,c_296,5,HOLD_SHARE
p_8800,c_144,8,HOLD_SHARE
p_6253,c_937,7,HOLD_SHARE
p_8125,c_630,0,HOLD_SHARE
p_5402,c_359,15,HOLD_SHARE
p_3493,c_903,7,HOLD_SHARE
p_4689,c_430,6,HOLD_SHARE
p_4731,c_984,5,HOLD_SHARE
p_7672,c_106,4,HOLD_SHARE
p_2238,c_22,12,HOLD_SHARE
p_3528,c_711,6,HOLD_SHARE
p_902,c_424,14,HOLD_SHARE
p_6387,c_752,7,HOLD_SHARE
p_4121,c_313,1,HOLD_SHARE
p_380,c_950,11,HOLD_SHARE
p_3758,c_960,2,HOLD_SHARE
p_4808,c_647,1,HOLD_SHARE
p_9177,c_29,6,HOLD_SHARE
p_6790,c_170,12,HOLD_SHARE
p_8735,c_454,12,HOLD_SHARE
p_8434,c_316,11,HOLD_SHARE
p_1708,c_597,7,HOLD_SHARE
p_1885,c_335,10,HOLD_SHARE
p_2886,c_24,3,HOLD_SHARE
p_6006,c_526,7,HOLD_SHARE
p_3810,c_38,5,HOLD_SHARE
p_6259,c_527,15,HOLD_SHARE
p_6811,c_901,9,HOLD_SHARE
p_8188,c_176,13,HOLD_SHARE
p_290,c_25,9,HOLD_SHARE
p_318,c_115,5,HOLD_SHARE
p_9978,c_413,8,HOLD_SHARE
p_7768,c_410,8,HOLD_SHARE
p_3749,c_654,10,HOLD_SHARE
p_3540,c_55,5,HOLD_SHARE
p_5285,c_210,0,HOLD_SHARE
p_6659,c_456,9,HOLD_SHARE
p_7567,c_97,7,HOLD_SHARE
p_6570,c_250,0,HOLD_SHARE
p_7735,c_153,14,HOLD_SHARE
p_3122,c_630,14,HOLD_SHARE
p_1453,c_431,5,HOLD_SHARE
p_6382,c_600,14,HOLD_SHARE
p_5483,c_603,14,HOLD_SHARE
p_8525,c_874,3,HOLD_SHARE
p_9353,c_741,2,HOLD_SHARE
p_3731,c_402,11,HOLD_SHARE
p_9404,c_159,7,HOLD_SHARE
p_7240,c_331,15,HOLD_SHARE
p_7650,c_182,2,HOLD_SHARE
p_5289,c_190,11,HOLD_SHARE
p_4007,c_609,12,HOLD_SHARE
p_4479,c_340,1,HOLD_SHARE
p_9704,c_860,0,HOLD_SHARE
p_1948,c_347,14,HOLD_SHARE
p_8029,c_97,4,HOLD_SHARE
p_4284,c_766,0,HOLD_SHARE
p_2142,c_277,0,HOLD_SHARE
p_7826,c_416,1,HOLD_SHARE
p_9562,c_437,10,HOLD_SHARE
p_7171,c_285,6,HOLD_SHARE
p_4432,c_163,13,HOLD_SHARE
p_5591,c_754,7,HOLD_SHARE
p_7558,c_652,10,HOLD_SHARE
p_3792,c_828,0,HOLD_SHARE
p_9258,c_564,12,HOLD_SHARE
p_1747,c_466,13,HOLD_SHARE
p_1817,c_853,11,HOLD_SHARE
p_8412,c_700,3,HOLD_SHARE
p_4129,c_650,15,HOLD_SHARE
p_94,c_227,9,HOLD_SHARE
p_4338,c_764,2,HOLD_SHARE
p_2613,c_894,11,HOLD_SHARE
p_161,c_435,14,HOLD_SHARE
p_1564,c_223,8,HOLD_SHARE
p_8296,c_592,14,HOLD_SHARE
p_1180,c_908,12,HOLD_SHARE
p_2297,c_593,3,HOLD_SHARE
p_1292,c_857,0,HOLD_SHARE
p_2488,c_478,2,HOLD_SHARE
p_4668,c_760,0,HOLD_SHARE
p_5862,c_879,2,HOLD_SHARE
p_2953,c_472,0,HOLD_SHARE
p_3058,c_100,1,HOLD_SHARE
p_3373,c_451,15,HOLD_SHARE
p_665,c_736,4,HOLD_SHARE
p_899,c_85,7,HOLD_SHARE
p_3126,c_821,0,HOLD_SHARE
p_6230,c_533,14,HOLD_SHARE
p_9849,c_142,8,HOLD_SHARE
p_1267,c_714,8,HOLD_SHARE
p_6246,c_950,9,HOLD_SHARE
p_5972,c_226,12,HOLD_SHARE
p_4685,c_831,10,HOLD_SHARE
p_7433,c_897,13,HOLD_SHARE
p_4227,c_164,9,HOLD_SHARE
p_193,c_570,8,HOLD_SHARE
p_4506,c_686,3,HOLD_SHARE
p_7854,c_501,5,HOLD_SHARE
p_9957,c_770,5,HOLD_SHARE
p_5165,c_563,6,HOLD_SHARE
p_98,c_755,2,HOLD_SHARE
p_1719,c_126,8,HOLD_SHARE
p_9829,c_296,13,HOLD_SHARE
p_6520,c_438,10,HOLD_SHARE
p_5948,c_505,3,HOLD_SHARE
p_9882,c_158,2,HOLD_SHARE
p_6911,c_672,2,HOLD_SHARE
p_3345,c_115,12,HOLD_SHARE
p_1136,c_938,6,HOLD_SHARE
p_9715,c_163,15,HOLD_SHARE
p_5679,c_327,1,HOLD_SHARE
p_2046,c_135,7,HOLD_SHARE
p_38,c_410,12,HOLD_SHARE
p_3223,c_475,3,HOLD_SHARE
p_3816,c_19,8,HOLD_SHARE
p_3514,c_250,8,HOLD_SHARE
p_9330,c_201,0,HOLD_SHARE
p_3378,c_608,13,HOLD_SHARE
p_2005,c_486,0,HOLD_SHARE
p_938,c_340,9,HOLD_SHARE
p_3564,c_870,14,HOLD_SHARE
p_8350,c_753,4,HOLD_SHARE
p_6828,c_711,1,HOLD_SHARE
p_6490,c_28,9,HOLD_SHARE
p_8032,c_832,11,HOLD_SHARE
p_7072,c_971,5,HOLD_SHARE
p_479,c_725,6,HOLD_SHARE
p_1893,c_477,4,HOLD_SHARE
p_4664,c_877,4,HOLD_SHARE
p_3936,c_836,5,HOLD_SHARE
p_1709,c_764,8,HOLD_SHARE
p_6927,c_739,3,HOLD_SHARE
p_7482,c_19,2,HOLD_SHARE
p_3742,c_805,0,HOLD_SHARE
p_8120,c_122,7,HOLD_SHARE
p_4764,c_452,9,HOLD_SHARE
p_6492,c_484,15,HOLD_SHARE
p_1222,c_215,8,HOLD_SHARE
p_3533,c_282,10,HOLD_SHARE
p_7776,c_151,2,HOLD_SHARE
p_8160,c_440,9,HOLD_SHARE
p_7943,c_790,6,HOLD_SHARE
p_1595,c_287,11,HOLD_SHARE
p_2047,c_35,13,HOLD_SHARE
p_4450,c_312,5,HOLD_SHARE
p_3247,c_14,4,HOLD_SHARE
p_4910,c_86,2,HOLD_SHARE
p_6360,c_365,8,HOLD_SHARE
p_4851,c_341,0,HOLD_SHARE
p_6579,c_640,4,HOLD_SHARE
p_2962,c_750,15,HOLD_SHARE
p_8045,c_440,10,HOLD_SHARE
p_5145,c_805,12,HOLD_SHARE
p_2003,c_593,5,HOLD_SHARE
p_8988,c_590,2,HOLD_SHARE
p_4839,c_414,7,HOLD_SHARE
p_5930,c_956,11,HOLD_SHARE
p_6988,c_63,13,HOLD_SHARE
p_2366,c_696,14,HOLD_SHARE
p_27,c_694,1,HOLD_SHARE
p_8434,c_717,3,HOLD_SHARE
p_5690,c_406,4,HOLD_SHARE
p_5958,c_736,9,HOLD_SHARE
p_9389,c_585,12,HOLD_SHARE
p_1243,c_532,6,HOLD_SHARE
p_2427,c_482,13,HOLD_SHARE
p_1053,c_180,4,HOLD_SHARE
p_3057,c_892,0,HOLD_SHARE
p_6779,c_155,1,HOLD_SHARE
p_9491,c_679,7,HOLD_SHARE
p_6270,c_301,8,HOLD_SHARE
p_1545,c_911,15,HOLD_SHARE
p_4822,c_130,2,HOLD_SHARE
p_7843,c_880,1,HOLD_SHARE
p_1459,c_642,3,HOLD_SHARE
p_3215,c_756,1,HOLD_SHARE
p_4292,c_571,3,HOLD_SHARE
p_904,c_495,0,HOLD_SHARE
p_2242,c_156,6,HOLD_SHARE
p_711,c_147,15,HOLD_SHARE
p_5733,c_997,14,HOLD_SHARE
p_5380,c_95,11,HOLD_SHARE
p_3779,c_821,8,HOLD_SHARE
p_469,c_733,14,HOLD_SHARE
p_9656,c_75,3,HOLD_SHARE
p_4079,c_468,8,HOLD_SHARE
p_2587,c_415,5,HOLD_SHARE
p_6902,c_448,11,HOLD_SHARE
p_6948,c_510,13,HOLD_SHARE
p_2263,c_50,7,HOLD_SHARE
p_3848,c_500,4,HOLD_SHARE
p_4272,c_176,9,HOLD_SHARE
p_8601,c_759,2,HOLD_SHARE
p_6355,c_443,3,HOLD_SHARE
p_2570,c_705,7,HOLD_SHARE
p_4700,c_309,8,HOLD_SHARE
p_954,c_581,7,HOLD_SHARE
p_5335,c_76,3,HOLD_SHARE
p_8955,c_396,15,HOLD_SHARE
p_7569,c_631,1,HOLD_SHARE
p_9460,c_413,2,HOLD_SHARE
p_9823,c_189,14,HOLD_SHARE
p_942,c_401,0,HOLD_SHARE
p_9963,c_612,7,HOLD_SHARE
p_8301,c_732,1,HOLD_SHARE
p_3895,c_432,6,HOLD_SHARE
p_4586,c_995,14,HOLD_SHARE
p_158,c_4,2,HOLD_SHARE
p_2800,c_75,0,HOLD_SHARE
p_7152,c_925,1,HOLD_SHARE
p_6078,c_902,4,HOLD_SHARE
p_1752,c_316,7,HOLD_SHARE
p_5328,c_688,12,HOLD_SHARE
p_8894,c_593,9,HOLD_SHARE
p_117,c_266,5,HOLD_SHARE
p_5875,c_356,8,HOLD_SHARE
p_2398,c_197,4,HOLD_SHARE
p_8173,c_511,10,HOLD_SHARE
p_8842,c_374,15,HOLD_SHARE
p_7270,c_83,9,HOLD_SHARE
p_2720,c_697,9,HOLD_SHARE
p_6303,c_807,9,HOLD_SHARE
p_7367,c_745,15,HOLD_SHARE
p_6093,c_250,13,HOLD_SHARE
p_5647,c_241,6,HOLD_SHARE
p_802,c_344,0,HOLD_SHARE
p_7481,c_545,13,HOLD_SHARE
p_8196,c_409,10,HOLD_SHARE
p_386,c_685,11,HOLD_SHARE
p_8852,c_839,13,HOLD_SHARE
p_5513,c_165,6,HOLD_SHARE
p_3794,c_647,9,HOLD_SHARE
p_71,c_976,9,HOLD_SHARE
p_6404,c_668,1,HOLD_SHARE
p_7969,c_956,5,HOLD_SHARE
p_3695,c_217,7,HOLD_SHARE
p_6931,c_716,13,HOLD_SHARE
p_6074,c_125,9,HOLD_SHARE
p_9539,c_339,4,HOLD_SHARE
p_6163,c_434,10,HOLD_SHARE
p_6576,c_245,5,HOLD_SHARE
p_5756,c_792,2,HOLD_SHARE
p_8802,c_596,15,HOLD_SHARE
p_1524,c_682,9,HOLD_SHARE
p_689,c_892,7,HOLD_SHARE
p_9358,c_737,11,HOLD_SHARE
p_8037,c_659,2,HOLD_SHARE
p_8956,c_220,8,HOLD_SHARE
p_7078,c_80,2,HOLD_SHARE
p_1153,c_215,7,HOLD_SHARE
p_4062,c_964,11,HOLD_SHARE
p_5935,c_409,5,HOLD_SHARE
p_287,c_99,8,HOLD_SHARE
p_7169,c_585,0,HOLD_SHARE
p_55,c_933,2,HOLD_SHARE
p_7990,c_95,6,HOLD_SHARE
p_3673,c_416,5,HOLD_SHARE
p_1891,c_306,8,HOLD_SHARE
p_2705,c_99,13,HOLD_SHARE
p_48,c_588,2,HOLD_SHARE
p_7469,c_950,0,HOLD_SHARE
p_2169,c_306,15,HOLD_SHARE
p_227,c_895,4,HOLD_SHARE
p_4074,c_662,0,HOLD_SHARE
p_8827,c_958,11,HOLD_SHARE
p_9721,c_699,0,HOLD_SHARE
p_8817,c_711,12,HOLD_SHARE
p_9620,c_440,10,HOLD_SHARE
p_8784,c_724,0,HOLD_SHARE
p_8904,c_636,0,HOLD_SHARE
p_9480,c_612,14,HOLD_SHARE
p_6508,c_292,4,HOLD_SHARE
p_4360,c_823,7,HOLD_SHARE
p_2074,c_334,3,HOLD_SHARE
p_1347,c_482,11,HOLD_SHARE
p_5111,c_400,2,HOLD_SHARE
p_1183,c_74,4,HOLD_SHARE
p_2717,c_818,14,HOLD_SHARE
p_3894,c_421,12,HOLD_SHARE
p_813,c_4,14,HOLD_SHARE
p_3031,c_736,6,HOLD_SHARE
p_2862,c_812,11,HOLD_SHARE
p_5350,c_498,13,HOLD_SHARE
p_3584,c_855,10,HOLD_SHARE
p_8298,c_480,3,HOLD_SHARE
p_9972,c_332,1,HOLD_SHARE
p_9145,c_37,9,HOLD_SHARE
p_52,c_31,12,HOLD_SHARE
p_2611,c_482,9,HOLD_SHARE
p_2793,c_808,4,HOLD_SHARE
p_7316,c_813,12,HOLD_SHARE
p_8343,c_719,3,HOLD_SHARE
p_1393,c_517,6,HOLD_SHARE
p_7536,c_378,8,HOLD_SHARE
p_899,c_800,5,HOLD_SHARE
p_5136,c_32,0,HOLD_SHARE
p_6425,c_938,12,HOLD_SHARE
p_7129,c_921,9,HOLD_SHARE
p_7849,c_538,14,HOLD_SHARE
p_1091,c_386,7,HOLD_SHARE
p_1925,c_379,12,HOLD_SHARE
p_622,c_418,13,HOLD_SHARE
p_6391,c_289,3,HOLD_SHARE
p_5822,c_349,10,HOLD_SHARE
p_9119,c_282,15,HOLD_SHARE
p_141,c_613,3,HOLD_SHARE
p_3012,c_862,7,HOLD_SHARE
p_6327,c_945,12,HOLD_SHARE
p_5964,c_913,11,HOLD_SHARE
p_401,c_274,13,HOLD_SHARE
p_8820,c_343,2,HOLD_SHARE
p_6238,c_457,15,HOLD_SHARE
p_9151,c_493,6,HOLD_SHARE
p_462,c_642,13,HOLD_SHARE
p_34,c_601,0,HOLD_SHARE
p_6331,c_959,5,HOLD_SHARE
p_8784,c_52,9,HOLD_SHARE
p_9499,c_466,10,HOLD_SHARE
p_8647,c_12,0,HOLD_SHARE
p_5487,c_247,15,HOLD_SHARE
p_1670,c_648,6,HOLD_SHARE
p_8605,c_635,1,HOLD_SHARE
p_2196,c_700,6,HOLD_SHARE
p_6160,c_449,11,HOLD_SHARE
p_3173,c_449,13,HOLD_SHARE
p_9739,c_771,8,HOLD_SHARE
p_9215,c_710,4,HOLD_SHARE
p_3963,c_363,14,HOLD_SHARE
p_9740,c_759,12,HOLD_SHARE
p_4058,c_296,14,HOLD_SHARE
p_5629,c_758,1,HOLD_SHARE
p_9763,c_713,2,HOLD_SHARE
p_7375,c_666,3,HOLD_SHARE
p_1653,c_837,11,HOLD_SHARE
p_3362,c_95,13,HOLD_SHARE
p_7288,c_933,10,HOLD_SHARE
p_2600,c_6,9,HOLD_SHARE
p_7925,c_649,0,HOLD_SHARE
p_2987,c_908,8,HOLD_SHARE
p_5248,c_599,1,HOLD_SHARE
p_5147,c_364,10,HOLD_SHARE
p_5671,c_42,0,HOLD_SHARE
p_1200,c_587,7,HOLD_SHARE
p_5105,c_447,12,HOLD_SHARE
p_1617,c_188,7,HOLD_SHARE
p_9749,c_785,13,HOLD_SHARE
p_3327,c_779,5,HOLD_SHARE
p_3199,c_924,7,HOLD_SHARE
p_853,c_356,10,HOLD_SHARE
p_3137,c_115,9,HOLD_SHARE
p_3588,c_639,11,HOLD_SHARE
p_624,c_406,2,HOLD_SHARE
p_5596,c_301,7,HOLD_SHARE
p_6440,c_542,14,HOLD_SHARE
p_791,c_167,0,HOLD_SHARE
p_5325,c_183,7,HOLD_SHARE
p_8923,c_372,9,HOLD_SHARE
p_1429,c_796,7,HOLD_SHARE
p_9138,c_633,13,HOLD_SHARE
p_5590,c_752,1,HOLD_SHARE
p_56,c_201,4,HOLD_SHARE
p_2589,c_917,0,HOLD_SHARE
p_851,c_573,12,HOLD_SHARE
p_6937,c_138,2,HOLD_SHARE
p_7187,c_319,7,HOLD_SHARE
p_7514,c_200,5,HOLD_SHARE
p_499,c_891,2,HOLD_SHARE
p_8963,c_161,5,HOLD_SHARE
p_4087,c_654,5,HOLD_SHARE
p_270,c_77,7,HOLD_SHARE
p_700,c_993,0,HOLD_SHARE
p_137,c_218,10,HOLD_SHARE
p_3896,c_744,7,HOLD_SHARE
p_5192,c_926,4,HOLD_SHARE
p_4925,c_234,7,HOLD_SHARE
p_2506,c_95,11,HOLD_SHARE
p_2844,c_824,3,HOLD_SHARE
p_5158,c_310,4,HOLD_SHARE
p_3603,c_818,3,HOLD_SHARE
p_5805,c_319,6,HOLD_SHARE
p_4889,c_574,3,HOLD_SHARE
p_887,c_915,15,HOLD_SHARE
p_6086,c_181,7,HOLD_SHARE
p_4933,c_941,13,HOLD_SHARE
p_7935,c_789,6,HOLD_SHARE
p_3206,c_691,10,HOLD_SHARE
p_4558,c_551,5,HOLD_SHARE
p_1361,c_864,4,HOLD_SHARE
p_8050,c_527,0,HOLD_SHARE
p_8729,c_379,12,HOLD_SHARE
p_8239,c_753,12,HOLD_SHARE
p_7018,c_119,3,HOLD_SHARE
p_5493,c_864,9,HOLD_SHARE
p_4881,c_678,1,HOLD_SHARE
p_4331,c_692,2,HOLD_SHARE
p_3696,c_115,15,HOLD_SHARE
p_9695,c_284,13,HOLD_SHARE
p_7727,c_127,14,HOLD_SHARE
p_3866,c_144,8,HOLD_SHARE
p_7316,c_22,7,HOLD_SHARE
p_8612,c_262,6,HOLD_SHARE
p_3411,c_328,1,HOLD_SHARE
p_7057,c_476,14,HOLD_SHARE
p_3820,c_27,7,HOLD_SHARE
p_103,c_916,11,HOLD_SHARE
p_4616,c_882,11,HOLD_SHARE
p_8051,c_292,13,HOLD_SHARE
p_6963,c_928,2,HOLD_SHARE
p_9001,c_570,14,HOLD_SHARE
